Location ,Lat,Long,Year,Max,,
"Snøheim DB2, Norway",62.2958,9.352,2003,486,,
"Snøheim DB2, Norway",62.2958,9.352,2004,489,,
"Snøheim DB2, Norway",62.2958,9.352,2005,488,,
"Snøheim DB2, Norway",62.2958,9.352,2006,494,,
"Snøheim DB2, Norway",62.2958,9.352,2008,521,,
"Snøheim DB2, Norway",62.2958,9.352,2014,540,,
"Snøheim DB2, Norway",62.2958,9.352,2015,520,,
"Snøheim DB2, Norway",62.2958,9.352,2016,540,,
"Snøheim DB2, Norway",62.2958,9.352,2017,542,,
"Snøheim DB2, Norway",62.2958,9.352,2018,546,,
"Snøheim DB2, Norway",62.2958,9.352,2019,547,,
"Snøheim DB2, Norway",62.2958,9.352,2020,552,,
"Snøheim DB2, Norway",62.2958,9.352,2021,659,,
"Snøheim DB2, Norway",62.2958,9.352,2022,669,,
"Snøheim DB2, Norway",62.2958,9.352,2023,703,,
"Snøheim DB2, Norway",62.2958,9.352,2024,712,,
,,,,,,
Calypsostranda1,77.558,14.433,1986,90,,
Calypsostranda1,77.558,14.433,1987,111,,
Calypsostranda1,77.558,14.433,1988,108,,
Calypsostranda1,77.558,14.433,1989,145,,
Calypsostranda1,77.558,14.433,1990,130,,
Calypsostranda1,77.558,14.433,1991,127,,
Calypsostranda1,77.558,14.433,1992,140,,
Calypsostranda1,77.558,14.433,1993,112,,
Calypsostranda1,77.558,14.433,1995,125,,
Calypsostranda1,77.558,14.433,1996,125,,
Calypsostranda1,77.558,14.433,1998,130,,
Calypsostranda2,77.558,14.463,1986,125,,
Calypsostranda2,77.558,14.463,1987,175,,
Calypsostranda2,77.558,14.463,1988,163,,
Calypsostranda2,77.558,14.463,1989,165,,
Calypsostranda2,77.558,14.463,1990,165,,
Calypsostranda2,77.558,14.463,1991,148,,
Calypsostranda2,77.558,14.463,1992,170,,
Calypsostranda2,77.558,14.463,1993,180,,
Calypsostranda2,77.558,14.463,1995,176,,
Calypsostranda2,77.558,14.463,1996,154,,
Calypsostranda2,77.558,14.463,1998,124,,
Calypsostranda3,77.558,14.493,1986,120,,
Calypsostranda3,77.558,14.493,1987,175,,
Calypsostranda3,77.558,14.493,1988,168,,
Calypsostranda3,77.558,14.493,1989,157,,
Calypsostranda3,77.558,14.493,1990,165,,
Calypsostranda3,77.558,14.493,1991,163,,
Calypsostranda3,77.558,14.493,1992,165,,
Calypsostranda3,77.558,14.493,1993,180,,
Calypsostranda3,77.558,14.493,1995,180,,
Calypsostranda3,77.558,14.493,1996,178,,
Calypsostranda3,77.558,14.493,1998,121,,
Calypsostranda4,77.558,14.523,1987,175,,
Calypsostranda4,77.558,14.523,1988,193,,
Calypsostranda4,77.558,14.523,1989,180,,
Calypsostranda4,77.558,14.523,1990,165,,
Calypsostranda4,77.558,14.523,1991,170,,
Calypsostranda4,77.558,14.523,1992,180,,
Calypsostranda4,77.558,14.523,1993,196,,
Calypsostranda4,77.558,14.523,1995,174,,
Calypsostranda4,77.558,14.523,1996,168,,
Calypsostranda4,77.558,14.523,1998,170,,
Calypsostranda5,77.558,14.553,1986,60,,
Calypsostranda5,77.558,14.553,1987,68,,
Calypsostranda5,77.558,14.553,1988,70,,
Calypsostranda5,77.558,14.553,1989,83,,
Calypsostranda5,77.558,14.553,1990,56,,
Calypsostranda5,77.558,14.553,1991,75,,
Calypsostranda5,77.558,14.553,1992,70,,
Calypsostranda5,77.558,14.553,1993,70,,
Calypsostranda5,77.558,14.553,1995,68,,
Calypsostranda5,77.558,14.553,1996,65,,
Calypsostranda5,77.558,14.553,1998,75,,
Calypsostranda6,77.558,14.583,1987,124,,
Calypsostranda6,77.558,14.583,1988,148,,
Calypsostranda6,77.558,14.583,1989,155,,
Calypsostranda6,77.558,14.583,1990,137,,
Calypsostranda6,77.558,14.583,1991,155,,
Calypsostranda6,77.558,14.583,1992,145,,
Calypsostranda6,77.558,14.583,1993,165,,
Calypsostranda6,77.558,14.583,1995,174,,
Calypsostranda6,77.558,14.583,1996,151,,
Calypsostranda6,77.558,14.583,1998,150,,
Calypsostranda7,77.583,14.453,1986,130,,
Calypsostranda7,77.583,14.453,1987,107,,
Calypsostranda7,77.583,14.453,1988,112,,
Calypsostranda7,77.583,14.453,1989,130,,
Calypsostranda7,77.583,14.453,1990,118,,
Calypsostranda7,77.583,14.453,1991,141,,
Calypsostranda7,77.583,14.453,1992,110,,
Calypsostranda7,77.583,14.453,1993,130,,
Calypsostranda7,77.583,14.453,1995,115,,
Calypsostranda7,77.583,14.453,1996,112,,
Calypsostranda8,77.578,14.453,1986,120,,
Calypsostranda8,77.578,14.453,1987,124,,
Calypsostranda8,77.578,14.453,1988,121,,
Calypsostranda8,77.578,14.453,1989,135,,
Calypsostranda8,77.578,14.453,1990,116,,
Calypsostranda8,77.578,14.453,1991,118,,
Calypsostranda8,77.578,14.453,1992,140,,
Calypsostranda8,77.578,14.453,1993,130,,
Calypsostranda8,77.578,14.453,1995,135,,
Calypsostranda8,77.578,14.453,1996,132,,
Calypsostranda9,77.573,14.453,1986,130,,
Calypsostranda9,77.573,14.453,1987,91,,
Calypsostranda9,77.573,14.453,1988,115,,
Calypsostranda9,77.573,14.453,1989,125,,
Calypsostranda9,77.573,14.453,1990,105,,
Calypsostranda9,77.573,14.453,1991,118,,
Calypsostranda9,77.573,14.453,1992,87,,
Calypsostranda9,77.573,14.453,1993,110,,
Calypsostranda9,77.573,14.453,1995,122,,
Calypsostranda9,77.573,14.453,1996,116,,
Calypsostranda10,77.583,14.473,1986,140,,
Calypsostranda10,77.583,14.473,1987,139,,
Calypsostranda10,77.583,14.473,1988,180,,
Calypsostranda10,77.583,14.473,1989,135,,
Calypsostranda10,77.583,14.473,1990,115,,
Calypsostranda10,77.583,14.473,1991,140,,
Calypsostranda10,77.583,14.473,1992,135,,
Calypsostranda10,77.583,14.473,1993,130,,
Calypsostranda10,77.583,14.473,1995,132,,
Calypsostranda10,77.583,14.473,1996,130,,
Calypsostranda11,77.577,14.473,1986,115,,
Calypsostranda11,77.577,14.473,1987,100,,
Calypsostranda11,77.577,14.473,1988,105,,
Calypsostranda11,77.577,14.473,1989,120,,
Calypsostranda11,77.577,14.473,1990,93,,
Calypsostranda11,77.577,14.473,1991,197,,
Calypsostranda11,77.577,14.473,1992,110,,
Calypsostranda11,77.577,14.473,1993,120,,
Calypsostranda11,77.577,14.473,1995,115,,
Calypsostranda11,77.577,14.473,1996,110,,
Calypsostranda12,77.571,14.473,1986,125,,
Calypsostranda12,77.571,14.473,1987,107,,
Calypsostranda12,77.571,14.473,1988,166,,
Calypsostranda12,77.571,14.473,1989,160,,
Calypsostranda12,77.571,14.473,1990,120,,
Calypsostranda12,77.571,14.473,1991,130,,
Calypsostranda12,77.571,14.473,1992,140,,
Calypsostranda12,77.571,14.473,1993,160,,
Calypsostranda12,77.571,14.473,1995,160,,
Calypsostranda12,77.571,14.473,1996,156,,
Calypsostranda13,77.533,14.493,1987,112,,
Calypsostranda13,77.533,14.493,1988,116,,
Calypsostranda13,77.533,14.493,1989,122,,
Calypsostranda13,77.533,14.493,1990,135,,
Calypsostranda13,77.533,14.493,1991,150,,
Calypsostranda13,77.533,14.493,1992,180,,
Calypsostranda13,77.533,14.493,1993,180,,
Calypsostranda13,77.533,14.493,1995,123,,
Calypsostranda13,77.533,14.493,1996,120,,
Calypsostranda14,77.539,14.493,1987,96,,
Calypsostranda14,77.539,14.493,1988,177,,
Calypsostranda14,77.539,14.493,1989,136,,
Calypsostranda14,77.539,14.493,1990,75,,
Calypsostranda14,77.539,14.493,1991,65,,
Calypsostranda14,77.539,14.493,1992,130,,
Calypsostranda14,77.539,14.493,1993,115,,
Calypsostranda14,77.539,14.493,1995,160,,
Calypsostranda14,77.539,14.493,1996,145,,
Calypsostranda15,77.545,14.493,1987,150,,
Calypsostranda15,77.545,14.493,1988,180,,
Calypsostranda15,77.545,14.493,1989,160,,
Calypsostranda15,77.545,14.493,1990,115,,
Calypsostranda15,77.545,14.493,1991,112,,
Calypsostranda15,77.545,14.493,1992,118,,
Calypsostranda15,77.545,14.493,1993,180,,
Calypsostranda15,77.545,14.493,1995,170,,
Calypsostranda15,77.545,14.493,1996,160,,
Calypsostranda16,77.543,14.513,1986,90,,
Calypsostranda16,77.543,14.513,1987,98,,
Calypsostranda16,77.543,14.513,1988,83,,
Calypsostranda16,77.543,14.513,1989,87,,
Calypsostranda16,77.543,14.513,1990,95,,
Calypsostranda16,77.543,14.513,1991,110,,
Calypsostranda16,77.543,14.513,1992,98,,
Calypsostranda16,77.543,14.513,1993,85,,
Calypsostranda16,77.543,14.513,1995,87,,
Calypsostranda16,77.543,14.513,1996,76,,
Calypsostranda16,77.543,14.513,1998,122,,
Calypsostranda17,77.543,14.533,1986,115,,
Calypsostranda17,77.543,14.533,1987,98,,
Calypsostranda17,77.543,14.533,1988,115,,
Calypsostranda17,77.543,14.533,1989,133,,
Calypsostranda17,77.543,14.533,1990,110,,
Calypsostranda17,77.543,14.533,1991,130,,
Calypsostranda17,77.543,14.533,1992,125,,
Calypsostranda17,77.543,14.533,1993,120,,
Calypsostranda17,77.543,14.533,1995,128,,
Calypsostranda17,77.543,14.533,1996,124,,
Calypsostranda17,77.543,14.533,1998,160,,
Calypsostranda18,77.543,14.553,1986,145,,
Calypsostranda18,77.543,14.553,1987,165,,
Calypsostranda18,77.543,14.553,1988,177,,
Calypsostranda18,77.543,14.553,1989,186,,
Calypsostranda18,77.543,14.553,1990,170,,
Calypsostranda18,77.543,14.553,1991,165,,
Calypsostranda18,77.543,14.553,1992,155,,
Calypsostranda18,77.543,14.553,1993,180,,
Calypsostranda18,77.543,14.553,1995,160,,
Calypsostranda18,77.543,14.553,1996,151,,
Calypsostranda18,77.543,14.553,1998,154,,
Calypsostranda19,77.548,14.503,1986,122,,
Calypsostranda19,77.548,14.503,1987,125,,
Calypsostranda19,77.548,14.503,1988,127,,
Calypsostranda19,77.548,14.503,1989,139,,
Calypsostranda19,77.548,14.503,1990,122,,
Calypsostranda19,77.548,14.503,1991,121,,
Calypsostranda19,77.548,14.503,1992,122,,
Calypsostranda19,77.548,14.503,1993,140,,
Calypsostranda19,77.548,14.503,1995,140,,
Calypsostranda19,77.548,14.503,1996,128,,
Calypsostranda20,77.548,14.488,1986,115,,
Calypsostranda20,77.548,14.488,1987,110,,
Calypsostranda20,77.548,14.488,1988,120,,
Calypsostranda20,77.548,14.488,1989,123,,
Calypsostranda20,77.548,14.488,1990,114,,
Calypsostranda20,77.548,14.488,1991,115,,
Calypsostranda20,77.548,14.488,1992,112,,
Calypsostranda20,77.548,14.488,1993,123,,
Calypsostranda20,77.548,14.488,1995,110,,
Calypsostranda20,77.548,14.488,1996,98,,
Calypsostranda21,77.548,14.473,1986,122,,
Calypsostranda21,77.548,14.473,1987,130,,
Calypsostranda21,77.548,14.473,1988,135,,
Calypsostranda21,77.548,14.473,1989,139,,
Calypsostranda21,77.548,14.473,1990,120,,
Calypsostranda21,77.548,14.473,1991,118,,
Calypsostranda21,77.548,14.473,1992,125,,
Calypsostranda21,77.548,14.473,1993,140,,
Calypsostranda21,77.548,14.473,1995,120,,
Calypsostranda21,77.548,14.473,1996,124,,
Calypsostranda22,77.531,14.483,1986,122,,
Calypsostranda22,77.531,14.483,1987,85,,
Calypsostranda22,77.531,14.483,1988,93,,
Calypsostranda22,77.531,14.483,1989,92,,
Calypsostranda22,77.531,14.483,1990,115,,
Calypsostranda22,77.531,14.483,1991,108,,
Calypsostranda22,77.531,14.483,1992,98,,
Calypsostranda22,77.531,14.483,1993,80,,
Calypsostranda22,77.531,14.483,1995,97,,
Calypsostranda22,77.531,14.483,1996,103,,
Calypsostranda23,77.529,14.493,1986,150,,
Calypsostranda23,77.529,14.493,1987,150,,
Calypsostranda23,77.529,14.493,1988,170,,
Calypsostranda23,77.529,14.493,1989,186,,
Calypsostranda23,77.529,14.493,1990,160,,
Calypsostranda23,77.529,14.493,1991,165,,
Calypsostranda23,77.529,14.493,1992,155,,
Calypsostranda23,77.529,14.493,1993,180,,
Calypsostranda23,77.529,14.493,1995,170,,
Calypsostranda23,77.529,14.493,1996,151,,
Calypsostranda23,77.529,14.493,1998,165,,
,,,,,,
Kafføyra Beach,78.733333,11.716667,1996,118,,
Kafføyra Beach,78.733333,11.716667,1997,124,,
Kafføyra Beach,78.733333,11.716667,1998,109,,
Kafføyra Beach,78.733333,11.716667,1999,120,,
Kafføyra Beach,78.733333,11.716667,2000,117,,
Kafføyra Beach,78.733333,11.716667,2001,122,,
Kafføyra Beach,78.733333,11.716667,2002,128,,
Kafføyra Tundra A,78.738333,11.711667,1996,145,,
Kafføyra Tundra A,78.738333,11.711667,1997,148,,
Kafføyra Tundra A,78.738333,11.711667,1998,113,,
Kafføyra Tundra A,78.738333,11.711667,1999,165,,
Kafføyra Tundra A,78.738333,11.711667,2000,156,,
Kafføyra Tundra A,78.738333,11.711667,2001,158,,
Kafføyra Tundra A,78.738333,11.711667,2002,168,,
Kafføyra Tundra B,78.728333,11.721667,1996,205,,
Kafføyra Tundra B,78.728333,11.721667,1997,182,,
Kafføyra Tundra B,78.728333,11.721667,1998,178,,
Kafføyra Tundra B,78.728333,11.721667,1999,200,,
Kafføyra Tundra B,78.728333,11.721667,2000,210,,
Kafføyra Tundra B,78.728333,11.721667,2001,219,,
Kafføyra Tundra B,78.728333,11.721667,2002,170,,
,,,,,,
Flüela,46.74886908,9.943555422,2003,300,,
Flüela,46.74886908,9.943555422,2004,290,,
Flüela,46.74886908,9.943555422,2005,290,,
Flüela,46.74886908,9.943555422,2006,300,,
Flüela,46.74886908,9.943555422,2007,300,,
Flüela,46.74886908,9.943555422,2008,300,,
Flüela,46.74886908,9.943555422,2009,300,,
Flüela,46.74886908,9.943555422,2010,290,,
Flüela,46.74886908,9.943555422,2011,300,,
Flüela,46.74886908,9.943555422,2012,300,,
Flüela,46.74886908,9.943555422,2013,300,,
Flüela,46.74886908,9.943555422,2014,300,,
Flüela,46.74886908,9.943555422,2016,290,,
Flüela,46.74886908,9.943555422,2017,290,,
Flüela,46.74886908,9.943555422,2018,290,,
Flüela,46.74886908,9.943555422,2019,280,,
Flüela,46.74886908,9.943555422,2020,290,,
Flüela,46.74886908,9.943555422,2021,280,,
Flüela,46.74886908,9.943555422,2022,290,,
,,,,,,
Gentianes,46.08370604,7.302484457,2003,140,,
Gentianes,46.08370604,7.302484457,2004,140,,
Gentianes,46.08370604,7.302484457,2005,150,,
Gentianes,46.08370604,7.302484457,2006,140,,
Gentianes,46.08370604,7.302484457,2007,150,,
Gentianes,46.08370604,7.302484457,2009,210,,
Gentianes,46.08370604,7.302484457,2010,200,,
Gentianes,46.08370604,7.302484457,2011,280,,
Gentianes,46.08370604,7.302484457,2012,330,,
Gentianes,46.08370604,7.302484457,2013,400,,
Gentianes,46.08370604,7.302484457,2014,470,,
Gentianes,46.08370604,7.302484457,2015,500,,
Gentianes,46.08370604,7.302484457,2016,440,,
Gentianes,46.08370604,7.302484457,2017,490,,
Gentianes,46.08370604,7.302484457,2018,500,,
Gentianes,46.08370604,7.302484457,2019,520,,
Gentianes,46.08370604,7.302484457,2020,510,,
Gentianes,46.08370604,7.302484457,2021,590,,
,,,,,,
Lapires-1,46.1061174,7.284361268,1999,370,,
Lapires-1,46.1061174,7.284361268,2000,380,,
Lapires-1,46.1061174,7.284361268,2001,390,,
Lapires-1,46.1061174,7.284361268,2003,440,,
Lapires-1,46.1061174,7.284361268,2004,450,,
Lapires-1,46.1061174,7.284361268,2005,460,,
Lapires-1,46.1061174,7.284361268,2007,460,,
Lapires-1,46.1061174,7.284361268,2009,510,,
Lapires-1,46.1061174,7.284361268,2010,540,,
Lapires-1,46.1061174,7.284361268,2011,560,,
Lapires-1,46.1061174,7.284361268,2012,560,,
Lapires-1,46.1061174,7.284361268,2013,560,,
Lapires-1,46.1061174,7.284361268,2014,570,,
Lapires-1,46.1061174,7.284361268,2015,560,,
Lapires-1,46.1061174,7.284361268,2016,560,,
Lapires-1,46.1061174,7.284361268,2017,560,,
Lapires-1,46.1061174,7.284361268,2018,640,,
Lapires-1,46.1061174,7.284361268,2019,650,,
Lapires-1,46.1061174,7.284361268,2020,660,,
Lapires-1,46.1061174,7.284361268,2021,640,,
Lapires-1,46.1061174,7.284361268,2022,670,,
Lapires-1,46.1061174,7.284361268,2023,670,,
Lapires-1,46.1061174,7.284361268,2024,670,,
,,,,,,
Lapires-2,46.10622586,7.284736005,2009,450,,
Lapires-2,46.10622586,7.284736005,2010,440,,
Lapires-2,46.10622586,7.284736005,2011,460,,
Lapires-2,46.10622586,7.284736005,2012,480,,
Lapires-2,46.10622586,7.284736005,2015,530,,
Lapires-2,46.10622586,7.284736005,2016,530,,
Lapires-2,46.10622586,7.284736005,2018,610,,
Lapires-2,46.10622586,7.284736005,2019,600,,
Lapires-2,46.10622586,7.284736005,2020,620,,
Lapires-2,46.10622586,7.284736005,2021,610,,
Lapires-2,46.10622586,7.284736005,2022,600,,
Lapires-2,46.10622586,7.284736005,2023,900,,
Lapires-2,46.10622586,7.284736005,2024,970,,
,,,,,,
Lapires-3,46.10563988,7.283819462,2010,440,,
Lapires-3,46.10563988,7.283819462,2011,460,,
Lapires-3,46.10563988,7.283819462,2012,450,,
Lapires-3,46.10563988,7.283819462,2013,460,,
Lapires-3,46.10563988,7.283819462,2014,470,,
Lapires-3,46.10563988,7.283819462,2015,470,,
Lapires-3,46.10563988,7.283819462,2016,470,,
Lapires-3,46.10563988,7.283819462,2017,470,,
Lapires-3,46.10563988,7.283819462,2018,470,,
Lapires-3,46.10563988,7.283819462,2019,520,,
Lapires-3,46.10563988,7.283819462,2020,620,,
Lapires-3,46.10563988,7.283819462,2021,600,,
Lapires-3,46.10563988,7.283819462,2022,520,,
Lapires-3,46.10563988,7.283819462,2023,570,,
Lapires-3,46.10563988,7.283819462,2024,730,,
,,,,,,
LesAttelas-1,46.09677293,7.273086698,2009,390,,
LesAttelas-1,46.09677293,7.273086698,2010,380,,
LesAttelas-1,46.09677293,7.273086698,2011,390,,
LesAttelas-1,46.09677293,7.273086698,2012,390,,
LesAttelas-1,46.09677293,7.273086698,2013,390,,
LesAttelas-1,46.09677293,7.273086698,2014,390,,
LesAttelas-1,46.09677293,7.273086698,2015,400,,
LesAttelas-1,46.09677293,7.273086698,2016,400,,
LesAttelas-1,46.09677293,7.273086698,2017,400,,
LesAttelas-1,46.09677293,7.273086698,2018,400,,
LesAttelas-1,46.09677293,7.273086698,2019,420,,
LesAttelas-1,46.09677293,7.273086698,2020,460,,
LesAttelas-1,46.09677293,7.273086698,2021,430,,
LesAttelas-1,46.09677293,7.273086698,2022,470,,
LesAttelas-1,46.09677293,7.273086698,2023,490,,
LesAttelas-1,46.09677293,7.273086698,2024,500,,
,,,,,,
LesAttelas-2,46.09674684,7.273694506,2009,580,,
LesAttelas-2,46.09674684,7.273694506,2010,540,,
LesAttelas-2,46.09674684,7.273694506,2011,500,,
LesAttelas-2,46.09674684,7.273694506,2012,500,,
LesAttelas-2,46.09674684,7.273694506,2013,550,,
LesAttelas-2,46.09674684,7.273694506,2014,500,,
LesAttelas-2,46.09674684,7.273694506,2015,500,,
LesAttelas-2,46.09674684,7.273694506,2016,500,,
LesAttelas-2,46.09674684,7.273694506,2017,500,,
LesAttelas-2,46.09674684,7.273694506,2018,500,,
LesAttelas-2,46.09674684,7.273694506,2019,560,,
LesAttelas-2,46.09674684,7.273694506,2020,590,,
LesAttelas-2,46.09674684,7.273694506,2021,580,,
LesAttelas-2,46.09674684,7.273694506,2022,580,,
LesAttelas-2,46.09674684,7.273694506,2023,590,,
LesAttelas-2,46.09674684,7.273694506,2024,600,,
,,,,,,
Matterhorn,45.98230789,7.67608281,2006,320,,
Matterhorn,45.98230789,7.67608281,2007,330,,
Matterhorn,45.98230789,7.67608281,2008,290,,
Matterhorn,45.98230789,7.67608281,2009,370,,
Matterhorn,45.98230789,7.67608281,2010,300,,
Matterhorn,45.98230789,7.67608281,2011,360,,
Matterhorn,45.98230789,7.67608281,2012,340,,
Matterhorn,45.98230789,7.67608281,2013,340,,
Matterhorn,45.98230789,7.67608281,2014,270,,
Matterhorn,45.98230789,7.67608281,2016,460,,
Matterhorn,45.98230789,7.67608281,2017,370,,
Matterhorn,45.98230789,7.67608281,2019,510,,
Matterhorn,45.98230789,7.67608281,2020,450,,
Matterhorn,45.98230789,7.67608281,2021,300,,
Matterhorn,45.98230789,7.67608281,2022,530,,
Matterhorn,45.98230789,7.67608281,2023,500,,
Matterhorn,45.98230789,7.67608281,2024,380,,
,,,,,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,1997,70,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,1998,90,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,1999,90,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2000,70,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2001,80,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2002,80,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2003,160,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2004,100,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2005,90,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2006,110,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2007,100,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2008,100,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2015,170,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2016,140,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2017,170,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2018,170,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2019,170,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2020,180,,
MuotdaBarbaPeider-1,46.49640134,9.931082373,2021,180,,
,,,,0,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,1997,170,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,1998,190,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,1999,190,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2000,190,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2001,190,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2002,190,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2003,250,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2004,220,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2005,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2006,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2007,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2008,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2009,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2010,200,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2011,280,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2012,280,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2013,300,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2014,290,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2015,360,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2016,320,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2017,370,,
MuotdaBarbaPeider-2,46.49657402,9.931416133,2018,400,,
,,,,,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2002,340,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2003,320,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2004,290,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2005,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2006,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2007,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2008,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2009,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2010,240,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2011,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2012,240,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2013,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2014,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2015,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2016,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2017,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2018,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2019,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2020,250,,
Murtèl-Corvatsch-1,46.42853527,9.822026808,2021,250,,
,,,,,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1987,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1988,320,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1989,310,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1990,330,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1991,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1992,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1993,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1994,330,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1995,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1996,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1997,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1998,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,1999,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2000,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2001,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2002,340,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2003,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2004,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2005,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2006,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2007,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2008,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2009,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2010,350,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2011,380,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2012,410,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2013,420,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2014,420,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2015,440,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2016,440,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2017,440,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2018,450,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2019,670,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2020,840,,
Murtèl-Corvatsch-2,46.42879113,9.82184282,2021,840,,
,,,,0,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2016,340,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2017,330,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2018,340,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2019,350,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2020,350,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2021,350,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2022,380,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2023,440,,
Murtèl-Corvatsch-3,46.42892001,9.821705313,2024,450,,
,,,,,,
